label,garden,bed,taxon,HvA,population,genotype,longitude,latitude,herbivory_2019,flowers_2019,fruits_2019,biomass_2019,survival_2020,length,width,length_width_ratio,area,chlorophyll,specific_leaf_area,leaf_traits_pc1,leaf_traits_pc2,leaf_traits_pc3,geographic_distance,genetic_distance,environmental_distance
300,1-Amoena-PB,4,pilosa,away,1714,1714_15,-86.87098,31.78844,0,6,38,1747,0,13.183,0.635,20.761,5.981,46.4,138.61,4.360867006,3.413680761,0.106898001,494746.806,0.5798,1.038932211
321,1-Amoena-PB,4,pilosa,away,1714,1714_11,-86.87098,31.78844,1,32,45,1859.16,0,8.05,0.438,18.379,3.024,46.1,155.636,2.727389618,-0.168523585,0.874165385,494746.806,0.5798,1.038932211
1,1-Amoena-PB,1,pilosa,away,1718,1718_20,-88.13868,34.62799,0,27,61,1548.32,0,8.075,0.538,15.009,3.496,45.7,200.459,2.228804551,0.102117889,-0.173414044,206226.31,0.58901,1.165384111
6,1-Amoena-PB,1,pilosa,away,1718,1718_05,-88.13868,34.62799,0,22,51,4181.84,1,5.405,0.448,12.065,2.027,49.9,158.607,0.742443413,-1.24164855,1.091811767,206226.31,0.58901,1.165384111
12,1-Amoena-PB,1,pilosa,away,1718,1718_14,-88.13868,34.62799,0,28,19,2923.56,1,5.521,0.486,11.36,1.961,54.3,119.355,0.201866857,-0.79910702,1.848286582,206226.31,0.58901,1.165384111
49,1-Amoena-PB,1,pilosa,away,1718,1718_09,-88.13868,34.62799,0,6,0,721,0,8.312,0.599,13.876,3.847,46.7,215.76,2.000767174,0.466255473,-0.539753354,206226.31,0.58901,1.165384111
92,1-Amoena-PB,2,pilosa,away,1718,1718_15,-88.13868,34.62799,0,45,45,2892.12,0,4.972,0.448,11.098,1.843,54.7,99.193,0.028363324,-0.943846222,2.222123519,206226.31,0.58901,1.165384111
97,1-Amoena-PB,2,pilosa,away,1718,1718_11,-88.13868,34.62799,0,0,0,610,0,7.056,0.58,12.166,3.406,48.4,241.047,1.317380224,-0.219356024,-0.658773001,206226.31,0.58901,1.165384111
125,1-Amoena-PB,2,pilosa,away,1718,1718_06,-88.13868,34.62799,1,10,24,1395,0,6.036,0.513,11.766,2.599,52.2,114.041,0.57410803,-0.246278093,1.559926011,206226.31,0.58901,1.165384111
149,1-Amoena-PB,2,pilosa,away,1718,1718_01,-88.13868,34.62799,0,25,0,2737,1,7.574,0.921,8.224,4.979,51.5,151.016,0.040697391,2.329577457,-0.458577247,206226.31,0.58901,1.165384111
162,1-Amoena-PB,3,pilosa,away,1718,1718_16,-88.13868,34.62799,0,15,0,2550,1,5.806,0.599,9.693,2.592,50.7,141.485,0.20226173,-0.316740277,0.853845999,206226.31,0.58901,1.165384111
178,1-Amoena-PB,3,pilosa,away,1718,1718_02,-88.13868,34.62799,0,21,15,2427,0,6.975,0.641,10.881,3.266,49.2,202.229,0.865620737,0.061064557,-0.231269148,206226.31,0.58901,1.165384111
209,1-Amoena-PB,3,pilosa,away,1718,1718_07,-88.13868,34.62799,0,46,27,3538.84,1,5.038,0.667,7.553,2.385,50.3,97.626,-0.489276402,-0.21763765,1.220609956,206226.31,0.58901,1.165384111
221,1-Amoena-PB,3,pilosa,away,1718,1718_10,-88.13868,34.62799,0,7,26,1326.96,0,10.86,0.518,20.965,4.753,50.2,224.728,3.655537282,1.475783603,-0.165689206,206226.31,0.58901,1.165384111
229,1-Amoena-PB,3,pilosa,away,1718,1718_13,-88.13868,34.62799,0,17,7,2509.24,0,4.868,0.569,8.555,2.002,51.9,100,-0.3584662,-0.686927177,1.630003007,206226.31,0.58901,1.165384111
252,1-Amoena-PB,4,pilosa,away,1718,1718_17,-88.13868,34.62799,0,2,6,794.52,1,7.783,0.669,11.634,4.249,54.2,152.185,0.800164553,1.407341395,0.519301937,206226.31,0.58901,1.165384111
264,1-Amoena-PB,4,pilosa,away,1718,1718_04,-88.13868,34.62799,0,10,7,1388.8,0,8.334,0.639,13.042,3.925,36.8,217.934,2.589357961,0.267285889,-1.454800427,206226.31,0.58901,1.165384111
276,1-Amoena-PB,4,pilosa,away,1718,1718_12,-88.13868,34.62799,0,4,9,949,0,5.772,0.462,12.494,2.281,51.6,109.506,0.707389979,-0.620872565,1.775937151,206226.31,0.58901,1.165384111
285,1-Amoena-PB,4,pilosa,away,1718,1718_03,-88.13868,34.62799,0,11,9,1186.68,0,7.058,0.771,9.154,3.99,47,371.508,0.852353949,-0.213338429,-3.049295611,206226.31,0.58901,1.165384111
313,1-Amoena-PB,4,pilosa,away,1718,1718_08,-88.13868,34.62799,0,4,5,1828.36,0,7.191,0.644,11.166,3.74,46.5,250.838,1.286009078,0.053547465,-1.172773747,206226.307,0.58901,1.165384111
28,1-Amoena-PB,1,pilosa,away,1723,1723_12,-87.93854,36.59687,0,4,0,1311,0,8.629,0.468,18.438,3.575,49.9,181.104,2.638312506,0.364487605,0.64875807,93389.65,0.5682,2.021070024
43,1-Amoena-PB,1,pilosa,away,1723,1723_17,-87.93854,36.59687,1,7,7,510,1,8.031,0.541,14.845,4.018,56.8,150.826,1.333737574,1.112212009,1.163234406,93389.65,0.5682,2.021070024
44,1-Amoena-PB,1,pilosa,away,1723,1723_19,-87.93854,36.59687,0,96,9,3490,0,7.254,0.604,12.01,3.552,55.3,129.258,0.643098439,0.858879657,1.20738761,93389.65,0.5682,2.021070024
53,1-Amoena-PB,1,pilosa,away,1723,1723_07,-87.93854,36.59687,0,20,0,2168,1,7.408,0.413,17.937,2.821,53.8,169.735,1.943367455,-0.31584091,1.362843392,93389.65,0.5682,2.021070024
71,1-Amoena-PB,1,pilosa,away,1723,1723_02,-87.93854,36.59687,0,129,23,8012,0,7.847,0.667,11.765,4.364,48.5,130.152,1.266955536,1.430442352,0.342009734,93389.65,0.5682,2.021070024
98,1-Amoena-PB,2,pilosa,away,1723,1723_03,-87.93854,36.59687,0,0,0,382,1,6.463,0.643,10.051,3.135,49.4,122.175,0.478584955,0.348477526,0.797436454,93389.65,0.5682,2.021070024
99,1-Amoena-PB,2,pilosa,away,1723,1723_21,-87.93854,36.59687,1,1,0,536,1,6.551,0.649,10.094,3.294,53.8,121.192,0.173829203,0.639720033,1.097808625,93389.65,0.5682,2.021070024
134,1-Amoena-PB,2,pilosa,away,1723,1723_18,-87.93854,36.59687,0,19,0,2081,1,9.381,0.565,16.604,4.104,54.1,172.946,2.130568473,1.279816668,0.686706593,93389.65,0.5682,2.021070024
145,1-Amoena-PB,2,pilosa,away,1723,1723_13,-87.93854,36.59687,0,11,1,763,0,6.413,0.413,15.528,2.136,50,154.335,1.545231732,-1.013864896,1.339005834,93389.65,0.5682,2.021070024
150,1-Amoena-PB,2,pilosa,away,1723,1723_09,-87.93854,36.59687,0,34,3,2788,0,5.465,0.411,13.297,1.991,44.4,119.008,1.369950984,-1.289660948,1.302654347,93389.65,0.5682,2.021070024
204,1-Amoena-PB,3,pilosa,away,1723,1723_04,-87.93854,36.59687,0,0,0,1007,0,6.341,0.487,13.021,2.643,52,212.119,1.02249435,-0.79394455,0.385136938,93389.65,0.5682,2.021070024
214,1-Amoena-PB,3,pilosa,away,1723,1723_08,-87.93854,36.59687,0,9,0,1914,1,7.552,0.616,12.26,3.921,52.1,121.506,1.016147533,1.131354668,0.954903577,93389.65,0.5682,2.021070024
222,1-Amoena-PB,3,pilosa,away,1723,1723_15,-87.93854,36.59687,0,38,35,1544.52,0,7.192,0.513,14.019,3.132,57.7,181.355,0.912534734,0.136886124,1.085766503,93389.65,0.5682,2.021070024
226,1-Amoena-PB,3,pilosa,away,1723,1723_20,-87.93854,36.59687,0,38,23,2343.24,1,5.764,0.643,8.964,2.796,55,123.607,-0.330450988,0.158249166,1.24883113,93389.65,0.5682,2.021070024
228,1-Amoena-PB,3,pilosa,away,1723,1723_11,-87.93854,36.59687,0,60,14,1953.4,0,6.296,0.385,16.353,2.292,40.1,161.295,2.474405602,-1.370193465,0.535826516,93389.65,0.5682,2.021070024
246,1-Amoena-PB,4,pilosa,away,1723,1723_01,-87.93854,36.59687,0,16,7,2249,0,6.415,0.624,10.28,3.161,51.1,114.405,0.398953782,0.416202214,1.063887535,93389.65,0.5682,2.021070024
275,1-Amoena-PB,4,pilosa,away,1723,1723_22,-87.93854,36.59687,0,10,10,979.4,0,8.191,0.443,18.49,3.313,53.8,124.129,2.171178606,0.507869715,1.787738755,93389.65,0.5682,2.021070024
281,1-Amoena-PB,4,pilosa,away,1723,1723_16,-87.93854,36.59687,0,2,10,663.8,0,7.206,0.565,12.754,3.203,59.9,137.115,0.421760007,0.636916049,1.652198173,93389.65,0.5682,2.021070024
292,1-Amoena-PB,4,pilosa,away,1723,1723_10,-87.93854,36.59687,0,5,21,811.32,0,6.499,0.544,11.947,2.725,51.3,96.12,0.720509439,0.076854112,1.639521482,93389.652,0.5682,2.021070024
297,1-Amoena-PB,4,pilosa,away,1723,1723_05,-87.93854,36.59687,1,15,12,449.84,0,8.694,0.488,17.816,3.479,53.6,142.933,2.186067365,0.706693348,1.381079522,93389.652,0.5682,2.021070024
35,1-Amoena-PB,1,pilosa,away,1728,1728_17,-88.04331,35.94396,0,57,0,1340,0,9.621,0.692,13.903,5.057,50,192.501,2.031877291,1.998830297,-0.466223377,99156.7,0.56851,0.623445253
47,1-Amoena-PB,1,pilosa,away,1728,1728_08,-88.04331,35.94396,1,9,5,565,0,5.886,0.539,10.92,2.172,51.6,336.744,0.639182227,-1.828357067,-1.295068309,99156.7,0.56851,0.623445253
58,1-Amoena-PB,1,pilosa,away,1728,1728_25,-88.04331,35.94396,0,60,0,1994,0,6.545,0.701,9.337,3.418,44.9,190.843,0.750848086,0.130523263,-0.629765155,99156.7,0.56851,0.623445253
77,1-Amoena-PB,1,pilosa,away,1728,1728_02,-88.04331,35.94396,0,96,17,456,0,7.308,0.591,12.365,3.702,48.8,159.845,1.29305647,0.543677485,0.31887497,99156.7,0.56851,0.623445253
84,1-Amoena-PB,2,pilosa,away,1728,1728_13,-88.04331,35.94396,0,5,0,552,0,9.282,0.591,15.706,4.525,50.6,240.053,2.338873889,1.088918639,-0.630576714,99156.7,0.56851,0.623445253
159,1-Amoena-PB,2,pilosa,away,1728,1728_06,-88.04331,35.94396,0,56,0,4000,0,7.795,0.616,12.654,4.388,48.4,207.864,1.588900641,0.863338364,-0.532140574,99156.7,0.56851,0.623445253
160,1-Amoena-PB,2,pilosa,away,1728,1728_04,-88.04331,35.94396,1,2,5,504,0,6.592,0.462,14.268,2.578,50.4,197.851,1.405360127,-0.812603524,0.559652644,99156.7,0.56851,0.623445253
161,1-Amoena-PB,2,pilosa,away,1728,1728_01,-88.04331,35.94396,0,2,0,2186,1,5.334,0.41,13.01,2.336,49.9,287.685,1.129946354,-1.891016515,-0.523203022,99156.7,0.56851,0.623445253
173,1-Amoena-PB,3,pilosa,away,1728,1728_03,-88.04331,35.94396,0,99,26,5051.24,0,7.244,0.487,14.875,2.908,51,174.865,1.5759483,-0.247769422,0.795486973,99156.7,0.56851,0.623445253
189,1-Amoena-PB,3,pilosa,away,1728,1728_11,-88.04331,35.94396,1,13,31,1415.4,0,6.456,0.566,11.406,2.932,50.8,150.051,0.723197635,-0.07692136,0.798220343,99156.7,0.56851,0.623445253
191,1-Amoena-PB,3,pilosa,away,1728,1728_24,-88.04331,35.94396,0,4,18,1605.56,0,7.179,0.692,10.374,4.194,49.3,187.316,0.834821162,0.927691798,-0.386029806,99156.7,0.56851,0.623445253
201,1-Amoena-PB,3,pilosa,away,1728,1728_19,-88.04331,35.94396,0,16,0,3427,0,9.131,0.795,11.486,5.415,48.8,165.445,1.459123559,2.485666431,-0.59493641,99156.7,0.56851,0.623445253
260,1-Amoena-PB,4,pilosa,away,1728,1728_07,-88.04331,35.94396,0,5,31,1500,0,6.351,0.439,14.467,2.477,48.4,155.688,1.50324378,-0.801455166,1.018564453,99156.7,0.56851,0.623445253
289,1-Amoena-PB,4,pilosa,away,1728,1728_23,-88.04331,35.94396,0,42,7,1893.64,0,8.036,0.871,9.226,5.169,46.1,227.91,0.949373749,1.808857647,-1.768394398,99156.7,0.56851,0.623445253
290,1-Amoena-PB,4,pilosa,away,1728,1728_05,-88.04331,35.94396,0,25,22,1095.88,0,9.112,0.745,12.231,5.006,43.9,222.291,2.059896678,1.599385321,-1.467935674,99156.7,0.56851,0.623445253
309,1-Amoena-PB,4,pilosa,away,1728,1728_12,-88.04331,35.94396,0,21,27,2571.4,0,6.259,0.439,14.257,2.306,54.7,156.551,0.942878746,-0.727972835,1.526094508,99156.701,0.56851,0.623445253
11,1-Amoena-PB,1,pilosa,away,1729_pil,1729_12,-88.0375,35.92486,0,30,16,1356.56,0,6.891,0.498,13.837,2.499,39.5,158.969,2.137780144,-0.861667862,0.156092085,99382.99,0.54341,0.667659734
29,1-Amoena-PB,1,pilosa,away,1729_pil,1729_06,-88.0375,35.92486,0,11,12,3053,1,9.399,0.388,24.224,2.821,45.6,213.389,4.047376508,-0.498636203,0.496215261,99382.99,0.54341,0.667659734
33,1-Amoena-PB,1,pilosa,away,1729_pil,1729_22,-88.0375,35.92486,0,13,0,2217,0,7.646,0.639,11.966,4.172,51.7,130.009,1.026929732,1.306612924,0.697438868,99382.99,0.54341,0.667659734
56,1-Amoena-PB,1,pilosa,away,1729_pil,1729_17,-88.0375,35.92486,1,1,0,368,0,5.833,0.566,10.306,2.578,52.4,190.118,0.290054966,-0.621967867,0.453969771,99382.99,0.54341,0.667659734
113,1-Amoena-PB,2,pilosa,away,1729_pil,1729_01,-88.0375,35.92486,0,1,2,497,0,6.011,0.468,12.844,2.411,38.9,288.053,2.029642896,-1.943771555,-1.501437649,99382.99,0.54341,0.667659734
133,1-Amoena-PB,2,pilosa,away,1729_pil,1729_02,-88.0375,35.92486,0,33,7,1866,0,6.558,0.591,11.096,3.071,42.8,254.643,1.424588079,-0.788355578,-1.241536515,99382.99,0.54341,0.667659734
135,1-Amoena-PB,2,pilosa,away,1729_pil,1729_11,-88.0375,35.92486,0,4,4,1390,0,9.336,0.675,13.831,4.912,51.1,246.092,1.944937562,1.528505174,-0.99991052,99382.99,0.54341,0.667659734
147,1-Amoena-PB,2,pilosa,away,1729_pil,1729_16,-88.0375,35.92486,0,0,0,849,0,9.111,0.725,12.567,5.168,50.3,175.842,1.614220526,2.149742732,-0.376859428,99382.99,0.54341,0.667659734
180,1-Amoena-PB,3,pilosa,away,1729_pil,1729_04,-88.0375,35.92486,0,73,4,2881.08,0,6.159,0.565,10.901,2.733,46.6,215.706,0.960155958,-0.798500295,-0.329218995,99382.99,0.54341,0.667659734
197,1-Amoena-PB,3,pilosa,away,1729_pil,1729_15,-88.0375,35.92486,0,11,0,930,1,9.114,0.513,17.766,3.613,44.4,243.464,3.097094838,0.040965789,-0.686192497,99382.99,0.54341,0.667659734
224,1-Amoena-PB,3,pilosa,away,1729_pil,1729_20,-88.0375,35.92486,0,1,6,2321,0,6.878,0.693,9.925,3.275,49.7,369.222,0.772887759,-0.797867659,-2.456062994,99382.99,0.54341,0.667659734
286,1-Amoena-PB,4,pilosa,away,1729_pil,1729_05,-88.0375,35.92486,0,20,11,662.96,0,7.061,0.564,12.52,2.848,51.4,139.539,0.96897894,0.068025795,1.052144233,99382.99,0.54341,0.667659734
294,1-Amoena-PB,4,pilosa,away,1729_pil,1729_19,-88.0375,35.92486,0,3,0,1098,0,9.311,0.685,13.593,4.529,54.4,124.048,1.427403522,2.115260739,0.878336611,99382.985,0.54341,0.667659734
306,1-Amoena-PB,4,pilosa,away,1729_pil,1729_10,-88.0375,35.92486,0,0,0,174,1,5.127,0.411,12.474,1.811,50.6,183.3,0.749163502,-1.647072043,0.970307601,99382.985,0.54341,0.667659734
327,2-Deamii-JC,1,amoena,away,1701,1701_02,-83.14457,34.68221,1,4,13,860.68,0,4.585,0.889,5.157,3.174,51.1,160.061,-1.304148887,0.37075765,-0.216690236,477965.291,0.58122,2.735901925
328,2-Deamii-JC,1,amoena,away,1701,1701_13,-83.14457,34.68221,1,0,0,732,0,2.391,0.654,3.656,1.186,56.4,182.743,-2.216137344,-1.884414825,0.766508573,477965.291,0.58122,2.735901925
341,2-Deamii-JC,1,amoena,away,1701,1701_11,-83.14457,34.68221,1,0,0,259,0,3.647,0.643,5.672,1.573,52.3,194.919,-1.200415177,-1.601577699,0.304846407,477965.291,0.58122,2.735901925
395,2-Deamii-JC,1,amoena,away,1701,1701_07,-83.14457,34.68221,1,2,14,587.52,0,4.398,0.621,7.082,2.097,52.8,160.936,-0.775607595,-0.930485415,0.741616282,477965.2911,0.58122,2.735901925
441,2-Deamii-JC,2,amoena,away,1701,1701_08,-83.14457,34.68221,1,1,9,821.68,0,4.569,0.616,7.417,2.218,55.8,166.018,-0.883984337,-0.754685249,0.899470678,477965.2911,0.58122,2.735901925
442,2-Deamii-JC,2,amoena,away,1701,1701_06,-83.14457,34.68221,1,1,24,967.52,0,3.778,0.704,5.366,1.941,59.5,234.42,-1.800175746,-1.182792933,0.137521157,477965.2911,0.58122,2.735901925
467,2-Deamii-JC,2,amoena,away,1701,1701_17,-83.14457,34.68221,1,4,13,1174,0,4.391,0.868,5.059,2.871,49.1,220.338,-1.131643385,-0.338356603,-1.026580706,477965.2911,0.58122,2.735901925
485,2-Deamii-JC,3,amoena,away,1701,1701_04,-83.14457,34.68221,0,5,0,486,1,2.799,0.595,4.704,1.213,46.5,223.389,-1.014889153,-2.484100576,-0.366985182,477965.2911,0.58122,2.735901925
489,2-Deamii-JC,3,amoena,away,1701,1701_18,-83.14457,34.68221,1,3,2,241,0,3.606,0.535,6.74,1.489,53.6,162.024,-0.985758578,-1.669983104,1.083953118,477965.2911,0.58122,2.735901925
503,2-Deamii-JC,3,amoena,away,1701,1701_10,-83.14457,34.68221,1,5,33,3020,0,4.662,0.868,5.371,3.321,52.9,181.575,-1.301533938,0.372772417,-0.343750738,477965.2911,0.58122,2.735901925
575,2-Deamii-JC,4,amoena,away,1701,1701_01,-83.14457,34.68221,1,7,41,1390,1,3.209,0.745,4.307,1.841,55.1,192.775,-1.912004478,-1.179450349,0.236564668,477965.2911,0.58122,2.735901925
581,2-Deamii-JC,4,amoena,away,1701,1701_05,-83.14457,34.68221,1,11,30,3826,0,3.831,0.734,5.219,2.139,56.8,173.198,-1.714810312,-0.705188886,0.599031576,477965.2911,0.58122,2.735901925
586,2-Deamii-JC,4,amoena,away,1701,1701_20,-83.14457,34.68221,1,4,0,112,0,3.913,0.771,5.075,2.361,58.5,192.107,-1.87288743,-0.511526074,0.359249395,477965.2911,0.58122,2.735901925
597,2-Deamii-JC,4,amoena,away,1701,1701_16,-83.14457,34.68221,1,53,23,2866,0,4.255,0.667,6.379,2.197,51.3,186.82,-0.847348851,-0.992636533,0.158492295,477965.2911,0.58122,2.735901925
605,2-Deamii-JC,4,amoena,away,1701,1701_12,-83.14457,34.68221,1,3,15,1453,0,2.911,0.643,4.527,1.455,58.1,200.413,-2.00951871,-1.668741895,0.660271275,477965.2911,0.58122,2.735901925
326,2-Deamii-JC,1,amoena,away,1715,1715_02,-85.65458,33.19064,1,85,13,2897.8,0,4.441,1.013,4.384,3.583,54.4,158.26,-1.92791237,1.010560701,-0.300742907,471099.665,0.54422,2.484157471
346,2-Deamii-JC,1,amoena,away,1715,1715_11,-85.65458,33.19064,1,14,12,1198.64,0,4.483,0.847,5.293,3.047,51.9,203.676,-1.24402378,-0.056746341,-0.597316652,471099.665,0.54422,2.484157471
382,2-Deamii-JC,1,amoena,away,1715,1715_14,-85.65458,33.19064,1,37,34,2363.68,1,4.955,0.795,6.233,3.156,48.1,275.633,-0.476216821,-0.551201644,-1.699678705,471099.665,0.54422,2.484157471
398,2-Deamii-JC,1,amoena,away,1715,1715_09,-85.65458,33.19064,1,41,28,3658.36,0,3.63,0.86,4.221,2.272,55.8,171.991,-2.089292587,-0.404823889,0.235330831,471099.6649,0.54422,2.484157471
424,2-Deamii-JC,2,amoena,away,1715,1715_07,-85.65458,33.19064,1,0,5,428,0,3.52,0.744,4.731,2.106,51.1,325.502,-1.258031494,-1.852235505,-1.808741328,471099.6649,0.54422,2.484157471
452,2-Deamii-JC,2,amoena,away,1715,1715_03,-85.65458,33.19064,1,74,47,4251.96,1,3.904,0.913,4.276,2.79,58.5,180.466,-2.257092312,0.156213953,0.109010324,471099.6649,0.54422,2.484157471
468,2-Deamii-JC,2,amoena,away,1715,1715_17,-85.65458,33.19064,1,25,26,1649.84,0,5.753,0.656,8.77,3.264,51.9,190.321,-0.004286532,0.002993094,0.008847159,471099.6649,0.54422,2.484157471
474,2-Deamii-JC,2,amoena,away,1715,1715_12,-85.65458,33.19064,1,0,6,901,0,3.987,0.813,4.904,2.519,49.3,299.169,-1.101734671,-1.233511693,-1.833267222,471099.6649,0.54422,2.484157471
492,2-Deamii-JC,3,amoena,away,1715,1715_05,-85.65458,33.19064,1,20,33,1371,0,4.874,0.885,5.507,3.39,53.5,224.355,-1.24654859,0.269829877,-0.88453025,471099.6649,0.54422,2.484157471
501,2-Deamii-JC,3,amoena,away,1715,1715_13,-85.65458,33.19064,1,29,6,775,1,4.788,0.778,6.154,3.431,52.3,199.709,-0.880680336,0.146212275,-0.454715093,471099.6649,0.54422,2.484157471
505,2-Deamii-JC,3,amoena,away,1715,1715_15,-85.65458,33.19064,1,8,3,673,1,7.385,1.138,6.489,6.991,60.9,138.463,-1.209476243,4.50608348,-0.558945834,471099.6649,0.54422,2.484157471
534,2-Deamii-JC,3,amoena,away,1715,1715_08,-85.65458,33.19064,1,0,0,208,0,5.287,0.631,8.379,2.879,55.3,147.263,-0.494854142,-0.039266332,0.944766309,471099.6649,0.54422,2.484157471
571,2-Deamii-JC,4,amoena,away,1715,1715_04,-85.65458,33.19064,1,112,57,9917,0,5.256,0.973,5.402,4.169,53.5,218.73,-1.259049438,1.097108094,-1.175163841,471099.6649,0.54422,2.484157471
600,2-Deamii-JC,4,amoena,away,1715,1715_10,-85.65458,33.19064,1,19,14,3350,0,4.869,0.947,5.141,3.635,48.1,226.339,-0.982841286,0.376991607,-1.513860758,471099.6649,0.54422,2.484157471
607,2-Deamii-JC,4,amoena,away,1715,1715_16,-85.65458,33.19064,1,61,25,4469,0,6.355,0.982,6.471,5.308,50.8,211.558,-0.490085365,2.055921179,-1.553962792,471099.6649,0.54422,2.484157471
627,2-Deamii-JC,4,amoena,away,1715,1715_06,-85.65458,33.19064,1,0,0,230,0,3.872,0.758,5.108,2.307,57.3,194.356,-1.76214825,-0.638340981,0.277028156,471099.6649,0.54422,2.484157471
323,2-Deamii-JC,1,amoena,away,1716,1716_19,-87.35549,33.66987,1,23,8,2414.52,0,3.764,1.035,3.637,3.091,51.9,152.944,-2.138574793,0.538149851,-0.370022408,387550.473,0.58789,3.476916988
329,2-Deamii-JC,1,amoena,away,1716,1716_11,-87.35549,33.66987,1,13,38,2087.76,0,5.52,0.991,5.57,4.482,54,152.242,-1.286807045,1.806689631,-0.39545638,387550.473,0.58789,3.476916988
342,2-Deamii-JC,1,amoena,away,1716,1716_09,-87.35549,33.66987,1,64,22,2913.4,0,3.955,0.996,3.971,3.205,53.9,165.719,-2.078671118,0.559727395,-0.324505657,387550.473,0.58789,3.476916988
350,2-Deamii-JC,1,amoena,away,1716,1716_04,-87.35549,33.66987,1,12,43,2706.28,0,4.547,1.126,4.038,3.915,55.2,161.643,-2.212085911,1.511495886,-0.584453754,387550.473,0.58789,3.476916988
405,2-Deamii-JC,2,amoena,away,1716,1716_18,-87.35549,33.66987,1,20,33,962.8,0,3.487,0.857,4.069,2.023,57.2,195.082,-2.252800819,-0.69550095,0.111657019,387550.473,0.58789,3.476916988
408,2-Deamii-JC,2,amoena,away,1716,1716_10,-87.35549,33.66987,1,40,55,3678.96,0,4.637,0.94,4.933,3.658,56.3,168.339,-1.763349096,0.944148983,-0.148596339,387550.473,0.58789,3.476916988
429,2-Deamii-JC,2,amoena,away,1716,1716_03,-87.35549,33.66987,1,23,42,1982.96,0,3.923,1.145,3.426,3.327,50.9,249.775,-2.138963756,0.371425078,-1.945880817,387550.473,0.58789,3.476916988
464,2-Deamii-JC,2,amoena,away,1716,1716_13,-87.35549,33.66987,1,27,24,2407.96,0,4.108,1.245,3.3,3.878,55.5,211.797,-2.66213897,1.37592366,-1.435038235,387550.473,0.58789,3.476916988
520,2-Deamii-JC,3,amoena,away,1716,1716_14,-87.35549,33.66987,1,35,9,1333,0,2.943,1.014,2.902,2.463,56.3,144.542,-2.846085329,0.099840415,0.24175707,387550.473,0.58789,3.476916988
528,2-Deamii-JC,3,amoena,away,1716,1716_17,-87.35549,33.66987,1,9,0,1257,1,3.101,1.071,2.895,2.473,46.1,175.515,-2.101614797,-0.258806286,-1.039836363,387550.473,0.58789,3.476916988
538,2-Deamii-JC,3,amoena,away,1716,1716_07,-87.35549,33.66987,0,22,6,4473,1,3.062,1.265,2.421,2.802,54.2,181.125,-3.187691556,0.621203292,-0.94094177,387550.473,0.58789,3.476916988
552,2-Deamii-JC,3,amoena,away,1716,1716_01,-87.35549,33.66987,0,10,0,1125,0,5.684,1.11,5.121,4.926,48.9,206.454,-1.046656697,1.912115897,-1.823343651,387550.473,0.58789,3.476916988
584,2-Deamii-JC,4,amoena,away,1716,1716_06,-87.35549,33.66987,1,69,18,5604,0,4.649,1.457,3.191,5.011,60.1,151.757,-3.289251709,3.219686999,-0.992066697,387550.473,0.58789,3.476916988
591,2-Deamii-JC,4,amoena,away,1716,1716_02,-87.35549,33.66987,1,37,32,5498,1,5.159,1.024,5.038,4.581,55.8,172.738,-1.631137373,1.812077268,-0.626067305,387550.473,0.58789,3.476916988
631,2-Deamii-JC,4,amoena,away,1716,1716_15,-87.35549,33.66987,1,39,42,3671,0,3.508,0.801,4.38,2.366,49.3,186.006,-1.438239422,-0.798175128,-0.35438522,387550.473,0.58789,3.476916988
635,2-Deamii-JC,4,amoena,away,1716,1716_16,-87.35549,33.66987,1,50,72,6525,0,3.868,0.838,4.616,2.651,61.1,149.689,-2.312679753,0.157295969,0.884739797,387550.473,0.58789,3.476916988
335,2-Deamii-JC,1,amoena,away,1724,1724_09,-86.80475,36.85496,1,26,30,4521.8,1,5.643,1.001,5.637,4.701,49.7,150.048,-0.908600017,1.868979604,-0.768896968,68760.704,0.53767,0.542133123
337,2-Deamii-JC,1,amoena,away,1724,1724_19,-86.80475,36.85496,1,32,34,3926.24,1,6.447,0.799,8.069,4.396,47.6,196.953,0.264355588,1.037057231,-0.982607127,68760.704,0.53767,0.542133123
343,2-Deamii-JC,1,amoena,away,1724,1724_10,-86.80475,36.85496,1,96,48,4820.2,0,5.302,0.881,6.018,3.874,54.8,166.337,-1.164631375,1.055899316,-0.141280453,68760.704,0.53767,0.542133123
386,2-Deamii-JC,1,amoena,away,1724,1724_02,-86.80475,36.85496,1,24,39,3426.28,1,6.386,0.815,7.836,4.328,43.4,179.065,0.475219665,0.978317257,-1.098250012,68760.704,0.53767,0.542133123
402,2-Deamii-JC,2,amoena,away,1724,1724_11,-86.80475,36.85496,0,253,60,4604.28,1,7.251,1.068,6.789,6.167,54.3,143.019,-0.639590452,3.524193998,-0.773069122,68760.70372,0.53767,0.542133123
435,2-Deamii-JC,2,amoena,away,1724,1724_03,-86.80475,36.85496,1,21,25,2535,0,6.745,0.744,9.066,4.554,47.3,186.029,0.628128589,1.135433462,-0.765853026,68760.70372,0.53767,0.542133123
475,2-Deamii-JC,2,amoena,away,1724,1724_08,-86.80475,36.85496,1,85,44,3629.52,0,4.847,0.618,7.843,2.387,52.8,175.903,-0.490261419,-0.738937352,0.514820777,68760.70372,0.53767,0.542133123
